단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
30474461,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로37번길 18,18,0,0,0,0,0,2,1,1,0,3,1,2,3,4,1,2,1,1,0,0,0,0
30473909,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로51번길 10,12,0,3,0,0,3,3,3,4,2,1,4,3,3,0,0,0,0,0,0,0,0,0
30473908,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로51번길 12,12,1,2,3,1,7,3,2,1,2,5,2,1,3,0,0,0,0,0,0,0,0,0
30473917,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로51번길 14,12,3,1,5,2,2,1,2,2,3,0,3,0,2,1,1,0,0,0,0,0,0,0
30474462,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로51번길 6,12,1,2,1,4,3,0,3,3,0,3,1,1,3,1,0,0,1,0,1,0,0,0
30473913,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 양산택지로51번길 8,12,1,0,0,1,2,2,2,1,0,0,4,3,3,2,0,1,1,0,0,0,0,0
1325,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 연양로81번길 7-5,10,1,1,0,1,1,1,2,0,2,2,2,3,1,0,0,0,1,0,0,0,0,0
1297,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 오문로58번길 12,11,0,2,2,3,3,3,4,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0
30473912,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 오문로58번길 9,12,0,0,1,1,7,1,1,0,3,1,5,0,5,2,0,0,0,0,0,0,0,0
30474463,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 오산정길19번길 16,9,0,0,1,3,4,7,0,0,3,0,3,2,0,1,0,0,1,0,0,0,0,0
1298,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 오산정길19번길 18,9,0,0,0,2,3,7,1,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0
1332,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 용두택지로 40,9,0,0,1,1,2,3,0,3,2,0,3,1,1,1,1,1,0,0,0,0,0,0
1300,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 우치로228번길 54-13,12,0,0,4,0,3,6,0,0,5,0,4,3,1,1,1,2,0,0,0,0,0,0
1301,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 우치로228번길 54-15,9,0,1,3,2,6,1,1,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0
1323,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 우치로303번길 25-11,12,0,0,0,1,3,3,2,2,2,1,4,3,2,1,0,0,0,0,0,0,0,0
1324,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 우치로303번길 25-13,12,0,0,1,1,4,6,2,0,2,0,5,2,2,3,0,1,0,0,0,0,0,0
1304,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 일곡마을로124번길 43,18,0,0,1,0,2,2,2,0,1,0,2,4,1,2,0,0,0,1,0,0,0,0
30473915,매입임대,광주광역시도시공사,,아파트,광주광역시 북구 저불로 21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1288,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 저불로73번길 22-7,9,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 중가로 33-5,11,0,0,0,2,5,7,0,0,2,1,3,3,1,3,0,0,1,0,0,0,0,0
1303,매입임대,광주광역시도시공사,,아파트,광주광역시 북구 하백로46번길 9,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30473911,매입임대,광주광역시도시공사,,다가구주택,광주광역시 북구 하서로466번길 88-3,7,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,1,0,0,0,0
30473902,매입임대,광주광역시도시공사,,아파트,광주광역시 서구 경열로45번길 13,4,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1278,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 금호운천길 70-6,8,0,1,3,1,1,1,0,1,1,1,4,0,0,2,0,0,0,0,0,0,0,0
1261,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 상무대로1171번길 1,9,0,0,1,0,5,6,1,1,2,0,4,2,0,1,0,0,0,0,0,0,0,0
1260,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 상무대로1171번길 5-1,12,0,0,1,5,1,5,1,0,3,3,3,3,1,0,1,1,0,0,0,0,0,0
1277,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 시청서편로12번길 2-1,12,0,1,0,0,2,0,2,0,1,1,0,2,1,1,3,2,1,0,0,0,0,0
1276,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 월드컵4강로68번길 19-17,9,0,1,2,1,4,4,0,3,2,0,4,1,0,1,0,0,0,0,0,0,0,0
30474460,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 월산로225번길 9-10,12,0,0,1,1,4,5,2,0,1,1,6,1,1,2,0,1,0,0,0,0,0,0
1263,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 월산로225번길 9-14,12,0,0,2,1,9,2,1,3,0,0,4,6,2,0,1,1,0,0,0,0,0,0
1259,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 천변좌로118번길 10-1,12,0,0,1,2,2,0,0,1,1,2,2,3,6,2,1,1,0,0,0,0,0,0
30473903,매입임대,광주광역시도시공사,,아파트,광주광역시 서구 화개1로 33,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
1279,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 화개2로9번길 27-7,9,0,0,0,0,2,2,0,0,0,0,4,2,0,2,0,0,0,1,0,0,0,0
1249,건설임대,광주광역시도시공사,쌍촌시영3단지,아파트,광주광역시 서구 화정로 87-1,500,0,0,0,0,1,0,3,6,7,16,41,43,89,66,83,38,56,22,14,4,0,0
1275,매입임대,광주광역시도시공사,,다가구주택,광주광역시 서구 화정로293번길 6-12,12,0,0,0,0,5,9,0,1,2,2,5,1,1,1,2,0,0,0,0,0,0,0
3654,건설임대,강원도개발공사,속초조양산수빌아파트,아파트,강원도 속초시 소평로 80,225,12,11,53,57,39,43,33,31,69,61,47,45,62,39,10,20,9,8,4,1,0,0
3655,건설임대,강원도개발공사,정선산수빌아파트,아파트,강원도 정선군 사북읍 소금강로 3535,265,9,4,28,30,26,32,45,57,50,73,45,46,29,31,8,5,4,3,4,2,0,0
3653,건설임대,강원도개발공사,춘천신촌산수빌아파트,아파트,강원도 춘천시 동내면 향군길 23,163,11,8,32,37,17,19,34,25,48,52,22,28,28,17,22,11,14,5,1,1,0,0
3660,건설임대,경남개발공사,가좌올리움,아파트,경상남도 진주시 가호로 17-10,442,2,0,0,0,1,0,11,19,37,92,59,55,58,46,25,23,10,9,4,0,0,0
30582333,건설임대,SH공사,수락리버시티1단지,아파트,경기도 의정부시 누원로 51,680,21,11,100,81,61,72,56,64,115,106,105,70,109,90,65,46,19,15,14,5,0,0
30582334,건설임대,SH공사,수락리버시티2단지,아파트,경기도 의정부시 누원로 52,473,13,9,48,49,39,37,25,20,62,52,54,43,27,36,16,15,12,5,7,2,1,1
30582263,건설임대,SH공사,대치1단지,아파트,서울특별시 강남구 개포로109길 5,1623,13,23,56,65,83,88,109,121,196,304,124,123,447,206,532,251,174,65,27,10,3,1
31211866,건설임대,SH공사,래미안개포루체하임(일원동현대),아파트,서울특별시 강남구 개포로110길 50,0,8,9,0,0,2,0,32,26,7,14,1,0,1,1,0,0,0,0,0,0,0,0
31143011,매입임대,SH공사,개포로17길 9-10,다세대주택,서울특별시 강남구 개포로17길 9-10,17,0,0,2,0,0,2,0,0,2,0,4,1,0,1,0,2,0,0,0,0,0,0
31052952,매입임대,SH공사,해가온 (개포동 1244-13),다세대주택,서울특별시 강남구 개포로17길 9-12,17,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0
30582265,건설임대,SH공사,수서6단지,아파트,서울특별시 강남구 광평로56길 11,1508,12,12,29,46,90,79,105,112,130,210,140,154,390,285,330,200,167,76,65,11,3,1
30952216,건설임대,SH공사,수서동 721-1 장기전세주택,아파트,서울특별시 강남구 광평로60길 32,73,5,3,2,2,6,7,6,9,4,4,18,8,21,8,10,9,0,0,0,0,0,0
31020910,매입임대,SH공사,논현로4길 27,다가구주택,서울특별시 강남구 논현로4길 27,10,0,1,3,4,4,5,1,0,2,1,3,2,3,0,1,1,0,0,0,0,0,0
31020911,매입임대,SH공사,논현로6길 26-9,다가구주택,서울특별시 강남구 논현로6길 26-9,10,0,0,1,1,3,5,0,0,2,0,4,2,0,0,1,0,1,1,0,0,0,0
30583441,건설임대,SH공사,래미안도곡카운티,아파트,서울특별시 강남구 도곡로 320,14,0,1,8,6,7,5,2,1,6,4,6,6,1,2,0,0,0,0,0,0,0,0
30582408,건설임대,SH공사,역삼동 공공원룸텔,다가구주택,서울특별시 강남구 도곡로23길 5,30,0,0,0,0,0,0,3,2,4,5,3,1,1,4,0,2,0,0,0,0,0,0
30582438,매입임대,SH공사,도곡로25길 7-4,다가구주택,서울특별시 강남구 도곡로25길 7-4,14,0,0,1,2,2,3,0,0,1,2,0,0,5,4,0,0,1,1,0,0,0,0
30583390,건설임대,SH공사,래미안그레이튼,아파트,서울특별시 강남구 도곡로43길 20,24,0,1,5,6,9,8,4,5,6,6,14,9,3,5,1,0,2,0,2,1,0,0
30583398,건설임대,SH공사,래미안그레이튼2차,아파트,서울특별시 강남구 도곡로43길 21,22,4,2,8,13,4,3,2,3,15,10,3,6,1,1,3,0,1,1,0,0,0,0
30582405,건설임대,SH공사,세곡2보금자리지구3단지(임대),아파트,서울특별시 강남구 밤고개로21길 25,874,116,113,241,201,169,170,137,111,317,305,181,148,164,126,130,97,57,47,18,3,1,2
30845818,건설임대,SH공사,세곡2보금자리지구6단지(임대),아파트,서울특별시 강남구 밤고개로26길 50,378,33,41,21,23,47,43,33,21,48,45,45,37,63,38,24,26,21,15,8,2,0,0
30845819,건설임대,SH공사,세곡2보금자리지구8단지(임대),아파트,서울특별시 강남구 밤고개로27길 20,169,28,29,23,29,14,17,18,22,48,40,15,15,31,16,14,14,4,0,2,0,0,0
30582441,매입임대,SH공사,,다가구주택,서울특별시 강남구 봉은사로1길 42-25,2,0,0,0,0,2,2,1,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0
30583462,매입임대,SH공사,한양수자인어반게이트 (논현동 221-7 8),다세대주택,서울특별시 강남구 봉은사로29길 35,10,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0
30849045,매입임대,SH공사,한양수자인어반게이트 (논현동 221-7 8),다세대주택,서울특별시 강남구 봉은사로29길 35,10,0,0,0,0,0,0,5,1,2,0,3,1,2,0,2,1,0,1,0,0,0,0
31268170,건설임대,SH공사,디에이치 아너힐즈(개포주공3),아파트,서울특별시 강남구 삼성로 11,0,2,0,0,0,6,4,33,49,2,10,1,0,0,1,0,0,0,0,0,0,0,0
31169944,건설임대,SH공사,삼성동 센트럴 IPARK(상아3차),아파트,서울특별시 강남구 삼성로 629,57,11,10,0,0,2,0,49,45,7,12,0,1,1,0,0,0,0,0,0,0,0,0
30952217,건설임대,SH공사,래미안대치팰리스,아파트,서울특별시 강남구 삼성로51길 37,1608,9,9,18,14,1,4,7,2,17,19,7,11,2,2,5,4,3,4,0,0,0,0
31211868,건설임대,SH공사,래미안블레스티지(개포주공2단지),아파트,서울특별시 강남구 선릉로 8,112,28,22,0,0,4,3,72,58,12,28,0,0,0,0,1,0,0,0,0,0,0,0
30582437,건설임대,SH공사,신사삼지래미안(임대),아파트,서울특별시 강남구 압구정로2길 20,3,1,0,1,0,0,0,0,0,0,1,2,3,0,0,1,0,0,1,0,0,0,0
30582264,건설임대,SH공사,수서1단지,아파트,서울특별시 강남구 양재대로55길 10,2214,39,45,102,93,218,246,278,388,239,382,399,335,656,518,422,317,231,108,79,15,9,1
30952220,건설임대,SH공사,역삼자이,아파트,서울특별시 강남구 언주로 420,51,18,15,6,7,8,5,13,10,21,26,6,3,3,2,2,3,2,0,0,0,0,0
30845823,건설임대,SH공사,아크로힐스논현,아파트,서울특별시 강남구 언주로 604,34,9,10,10,6,0,9,7,4,19,14,5,4,3,3,2,1,3,4,0,0,0,0
30582440,매입임대,SH공사,,다가구주택,서울특별시 강남구 언주로136길 35,3,0,0,0,0,4,1,3,0,1,0,3,2,4,1,0,0,0,0,0,0,0,0
30583436,건설임대,SH공사,개나리에스케이뷰,아파트,서울특별시 강남구 역삼로 315-1,7,0,0,4,4,2,3,0,1,3,1,6,5,0,1,3,1,2,1,0,0,0,0
30582439,매입임대,SH공사,,다가구주택,서울특별시 강남구 역삼로12길 18-6,4,0,0,0,0,0,1,0,2,0,0,2,1,2,1,0,1,0,0,0,0,0,0
30583421,건설임대,SH공사,청담자이,아파트,서울특별시 강남구 영동대로138길 12,20,5,1,2,8,3,8,4,1,9,4,8,7,4,4,7,0,0,1,1,1,0,0
30582406,건설임대,SH공사,세곡2보금자리지구4단지(임대),아파트,서울특별시 강남구 자곡로 260,653,74,79,176,171,147,120,115,84,220,182,135,122,121,95,93,83,75,35,33,4,1,1
30583447,건설임대,SH공사,역삼3차성보아이파크,아파트,서울특별시 강남구 테헤란로52길 16,11,1,1,1,3,3,0,2,2,5,3,2,3,0,0,1,0,0,0,0,0,0,0
30582371,건설임대,SH공사,강남신동아파밀리에2단지,아파트,서울특별시 강남구 헌릉로590길 10,324,18,13,92,93,78,66,64,56,88,77,88,74,96,65,47,40,25,13,15,5,0,0
30582370,건설임대,SH공사,강남신동아파밀리에1단지,아파트,서울특별시 강남구 헌릉로590길 100,307,14,24,56,51,62,57,58,64,71,62,75,48,106,54,36,40,26,11,13,4,0,0
30582372,건설임대,SH공사,세곡리엔파크3단지,아파트,서울특별시 강남구 헌릉로590길 11,303,33,20,93,106,54,78,61,43,104,104,76,57,88,65,31,31,23,5,12,0,1,0
31024740,건설임대,SH공사,강남데시앙파크,아파트,서울특별시 강남구 헌릉로590길 63,211,9,8,41,36,39,17,5,11,34,29,26,32,10,8,5,5,5,2,3,0,0,0
31024758,건설임대,SH공사,강남데시앙파크(서울리츠3호),아파트,서울특별시 강남구 헌릉로590길 63,123,1,3,1,1,2,1,2,0,22,26,12,19,11,21,3,4,1,2,2,0,0,0
30582373,건설임대,SH공사,세곡리엔파크4단지,아파트,서울특별시 강남구 헌릉로590길 88,407,5,8,19,27,28,34,28,27,51,56,31,40,51,20,144,81,139,104,35,16,1,0
30582459,매입임대,SH공사,강동대로51길 45-2,다세대주택,서울특별시 강동구 강동대로51길 45-2,6,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
31256652,건설임대,SH공사,고덕 그라시움(고덕2),아파트,서울특별시 강동구 고덕로 333,140,33,23,6,2,13,6,83,91,23,24,0,4,16,6,13,16,3,4,0,0,0,0
31024728,건설임대,SH공사,고덕리엔파크2단지,아파트,서울특별시 강동구 고덕로 427,443,24,34,131,126,121,104,48,42,111,97,129,111,68,70,24,26,36,14,10,3,0,0
31024769,건설임대,SH공사,고덕리엔파크2단지(서울리츠3호),아파트,서울특별시 강동구 고덕로 427,443,0,0,0,0,0,0,1,1,2,1,10,18,5,5,2,0,0,0,0,0,0,0
31254120,매입임대,SH공사,고덕로 84-13,다세대주택,서울특별시 강동구 고덕로 84-13,13,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,0,0,0
30991977,매입임대,SH공사,고덕로14가길 6-8,다세대주택,서울특별시 강동구 고덕로14가길 6-8,12,0,0,1,1,1,2,0,1,2,2,3,0,2,1,1,1,2,2,0,0,0,0
30695280,매입임대,SH공사,고덕로16길 17,다세대주택,서울특별시 강동구 고덕로16길 17,10,0,1,4,3,4,2,1,2,3,1,4,2,2,2,1,0,0,0,0,0,0,0
30699362,매입임대,SH공사,고덕로16길 28,다세대주택,서울특별시 강동구 고덕로16길 28,12,1,0,3,2,4,4,1,0,2,2,5,2,3,1,0,0,2,0,0,0,0,0
30991975,매입임대,SH공사,고덕로16길 43,다세대주택,서울특별시 강동구 고덕로16길 43,10,0,0,1,1,1,4,0,0,2,1,3,1,1,1,3,1,1,0,0,0,0,0
30825052,매입임대,SH공사,고덕로20가길 20-12,다세대주택,서울특별시 강동구 고덕로20가길 20-12,8,1,1,1,3,5,3,1,0,2,1,2,4,0,1,0,0,0,0,0,0,0,0
30825053,매입임대,SH공사,고덕로20가길 20-8,다세대주택,서울특별시 강동구 고덕로20가길 20-8,8,1,0,0,0,1,3,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0
30825054,매입임대,SH공사,고덕로20가길 4,다세대주택,서울특별시 강동구 고덕로20가길 4,12,1,0,0,1,2,1,0,1,3,2,2,0,3,1,0,2,1,0,0,0,0,0
30985610,매입임대,SH공사,고덕로20가길 5,다세대주택,서울특별시 강동구 고덕로20가길 5,10,3,3,2,1,0,1,2,1,1,1,1,1,3,2,0,0,3,0,0,0,0,0
31225813,매입임대,SH공사,고덕로20길 55,다세대주택,서울특별시 강동구 고덕로20길 55,10,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0
30847985,매입임대,SH공사,고덕로20나길 24-9,다세대주택,서울특별시 강동구 고덕로20나길 24-9,16,1,0,0,0,1,1,0,0,2,2,3,0,4,0,3,4,1,0,0,0,0,0
30582460,매입임대,SH공사,고덕로20다길 24,다세대주택,서울특별시 강동구 고덕로20다길 24,7,0,0,0,0,2,1,0,0,1,1,0,2,4,1,2,2,0,1,1,0,0,0
31203043,매입임대,SH공사,고덕로20다길 4-19,다세대주택,서울특별시 강동구 고덕로20다길 4-19,14,0,0,1,0,0,0,0,0,1,1,1,2,2,0,3,1,0,0,1,0,0,0
30582452,매입임대,SH공사,고덕로23길 10,다세대주택,서울특별시 강동구 고덕로23길 10,4,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,1,1,0,0,0,0,1
30582444,매입임대,SH공사,,다가구주택,서울특별시 강동구 고덕로23길 13-5,8,0,0,1,1,1,1,0,0,2,0,1,2,0,2,0,0,2,1,0,0,0,0
30825051,매입임대,SH공사,고덕로24길 38,다세대주택,서울특별시 강동구 고덕로24길 38,11,0,0,4,1,1,5,1,1,2,0,6,0,4,1,0,0,2,1,0,0,0,0
30995601,매입임대,SH공사,고덕로3길 5,다세대주택,서울특별시 강동구 고덕로3길 5,17,0,0,0,0,2,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
30995600,매입임대,SH공사,고덕로3길 9,다세대주택,서울특별시 강동구 고덕로3길 9,20,0,0,0,0,0,0,7,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
30582450,매입임대,SH공사,,다가구주택,서울특별시 강동구 고덕로8길 33,5,0,1,0,0,2,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
30965289,건설임대,SH공사,강일리버파크 11,아파트,서울특별시 강동구 고덕로97길 100,346,1,2,0,0,26,5,81,96,6,11,1,3,6,2,14,11,7,4,0,1,0,0
31024773,건설임대,SH공사,강일지구10단지(서울리츠3호),아파트,서울특별시 강동구 고덕로97길 20,470,1,4,1,0,0,0,3,2,15,14,9,25,6,14,2,7,3,2,0,0,0,0
31024721,건설임대,SH공사,강일지구10단지(임대),아파트,서울특별시 강동구 고덕로97길 20,470,30,22,108,133,54,85,35,27,125,114,80,77,74,70,39,35,20,22,8,1,0,0
31024772,건설임대,SH공사,강일지구9단지(서울리츠3호),아파트,서울특별시 강동구 고덕로97길 29,737,2,2,3,0,1,3,2,1,18,36,24,21,21,40,7,18,1,1,1,0,0,0
31024720,건설임대,SH공사,강일지구9단지(임대),아파트,서울특별시 강동구 고덕로97길 29,737,21,30,116,131,104,100,54,59,126,110,133,126,141,110,57,64,34,27,8,1,1,1
30583273,건설임대,SH공사,천호동아코아(천호5),아파트,서울특별시 강동구 구천면로 189,64,1,0,0,2,3,8,2,7,3,8,11,8,12,13,8,5,6,3,2,1,0,0
31191623,매입임대,SH공사,구천면로29길 67,다세대주택,서울특별시 강동구 구천면로29길 67,10,0,0,3,2,0,2,1,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0
31124134,매입임대,SH공사,구천면로33길 22,다세대주택,서울특별시 강동구 구천면로33길 22,16,0,0,0,0,0,0,0,0,1,0,0,2,1,4,0,2,0,1,0,0,0,0
31030705,매입임대,SH공사,구천면로34길 55-5,다세대주택,서울특별시 강동구 구천면로34길 55-5,10,1,1,2,0,5,1,3,1,3,2,2,1,1,0,2,3,0,0,0,0,0,0
31208086,매입임대,SH공사,구천면로34길 56,다세대주택,서울특별시 강동구 구천면로34길 56,10,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
31017326,매입임대,SH공사,구천면로35길 30-6,다세대주택,서울특별시 강동구 구천면로35길 30-6,24,0,0,0,0,1,0,1,3,1,3,2,2,1,3,1,6,0,0,0,0,0,0
31004938,매입임대,SH공사,구천면로42가길 5,다세대주택,서울특별시 강동구 구천면로42가길 5,10,0,0,1,1,0,0,1,0,1,1,0,1,4,2,2,1,0,0,0,0,0,0
31230341,매입임대,SH공사,구천면로42길 72,다세대주택,서울특별시 강동구 구천면로42길 72,12,0,0,1,4,0,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
31044802,매입임대,SH공사,구천면로42길 82,다세대주택,서울특별시 강동구 구천면로42길 82,8,1,0,4,2,5,1,1,1,2,1,3,3,0,1,0,0,1,0,0,0,0,0
31030706,매입임대,SH공사,구천면로48길 11,다세대주택,서울특별시 강동구 구천면로48길 11,10,0,1,2,1,6,5,2,2,2,0,5,4,1,2,0,0,0,0,0,0,0,0
30855953,매입임대,SH공사,구천면로50길 11,다세대주택,서울특별시 강동구 구천면로50길 11,8,0,0,0,0,1,1,0,1,4,1,0,0,4,0,1,1,0,0,0,0,0,0
31020916,매입임대,SH공사,구천면로50길 15,다세대주택,서울특별시 강동구 구천면로50길 15,7,0,0,0,1,3,2,1,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0
30985092,매입임대,SH공사,구천면로50길 15-5,다세대주택,서울특별시 강동구 구천면로50길 15-5,9,0,0,2,0,1,0,0,0,1,0,2,1,1,0,3,0,1,0,0,0,0,0
30855952,매입임대,SH공사,구천면로50길 9-6,다세대주택,서울특별시 강동구 구천면로50길 9-6,9,0,0,0,0,0,0,0,2,0,1,0,1,3,1,4,0,0,2,0,0,0,0
