rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
426,31272548,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,경상남도 창원시,4812532024104240000,1,진북산업로55,FLE00021432,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
427,31261921,01,D168525,Off,B,경상남도 김해시 덕정로 68,11,아파트,매입다가구(경남김해시),4825013000104480001,1,덕정로68,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.792643664863,35.1794126464921
428,31261256,01,D168525,Off,B,경상남도 진주시 금산면 금산로 22,11,아파트,매입다가구(경남진주시),4817041026103300000,1,금산로22,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.138958060405,35.2134244475608
429,31261259,01,D168525,Off,B,경상남도 김해시 가야로 19,11,아파트,매입다가구(경남김해시),4825010700114100002,1,가야로19,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.862357672092,35.2723665748848
430,31261263,01,D168525,Off,B,경상남도 김해시 진영읍 진영산복로 20,11,아파트,매입다가구(경남김해시),4825025026118810000,1,진영산복로20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.720577634962,35.3033788983006
431,31261277,01,D168525,Off,B,경상남도 진주시 금산면 중장로154번길 49,11,아파트,매입다가구(경남진주시),4817041027107050000,1,중장로154번길49,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147565873196,35.2196639659513
432,31261289,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1117번길 5,11,아파트,매입다가구(경남진주시),4817025022124210000,1,월아산로1117번길5,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.161209848877,35.1706425516549
433,31270207,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,매입다가구(경남양산시),4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
434,31261189,01,D168525,Off,B,경상남도 진주시 금산면 중천로 82,11,아파트,경상남도 진주시,4817041027109650001,1,중천로82,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.145265078221,35.2170800858562
435,31261201,01,D168525,Off,B,경상남도 김해시 진영읍 진영산복로 20,11,아파트,경상남도 김해시,4825025026118810000,1,진영산복로20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.72049015912,35.3033736740425
436,31261204,01,D168525,Off,B,경상남도 김해시 번화1로84번길 9,11,아파트,매입다가구(경남김해시),4825012800100610008,1,번화1로84번길9,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.800122426606,35.1951998519736
437,31261217,01,D168525,Off,B,경상남도 김해시 진영읍 진영로 284,11,아파트,매입다가구(경남김해시),4825025027110120000,1,진영로284,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.744089539213,35.3015940657358
438,31261226,01,D168525,Off,B,경상남도 진주시 금산면 덕의길 15,11,아파트,경상남도 진주시,4817041027109620001,1,덕의길15,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.1467690288,35.2184545417074
439,31261231,01,D168525,Off,B,경상남도 김해시 진영읍 진영산복로 20,11,아파트,매입다가구(경남김해시),4825025026118810000,1,진영산복로20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.720577634962,35.3033788983006
440,31261238,01,D168525,Off,B,경상남도 진주시 금산면 금산로 22,11,아파트,경상남도 진주시,4817041026103300000,1,금산로22,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.138878547374,35.2133864037454
441,31261239,01,D168525,Off,B,경상남도 진주시 금산면 중천로 82,11,아파트,매입다가구(경남진주시),4817041027109650001,1,중천로82,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.145265078221,35.2170800858562
442,31261247,01,D168525,Off,B,경상남도 김해시 금관대로 688,11,아파트,매입다가구(경남김해시),4825012400107750000,1,금관대로688,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.823883419807,35.2043628910513
443,31261252,01,D168525,Off,B,경상남도 김해시 진영읍 진영산복로 20,11,아파트,매입다가구(경남김해시),4825025026118810000,1,진영산복로20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.720577634962,35.3033788983006
444,31259923,01,D168525,Off,B,경상남도 진주시 금산면 중장로154번길 49,11,아파트,매입다가구(경남진주시),4817041027107050000,1,중장로154번길49,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147565873196,35.2196639659513
445,31276284,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,경상남도 양산시,4833011800106970000,1,진등길26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
446,31277891,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,매입다가구(경남양산시),4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
447,31280947,01,D168525,Off,C,경상남도 김해시 율하5로 48,11,아파트,김해율하2 A1블록,4825013200108980000,1442,율하5로48,XXX,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.828827745671,35.1627162537399
448,31297362,01,D168525,Off,C,경상남도 창원시 마산합포구 가포본동5길 37,11,아파트,창원가포1단지,4812510100100580002,310,가포본동5길37,FLE00022538,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.583864133387,35.1578204381989
449,31297400,01,D168525,Off,C,경상남도 통영시 광도면 벽방2길 76,11,아파트,통영안정,4822034027115440000,150,벽방2길76,XXX,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.408207620161,34.949684010573
450,31330114,01,D168525,Off,B,경상남도 진주시 사들로 35,11,아파트,경상남도 진주시,4817013700103000000,1,사들로35,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147312235402,35.1713045343553
451,31325820,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,경상남도 창원시,4812310600106010026,1,정동로162번길78,FLE00022699,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
452,31325821,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,경상남도 창원시,4812310600106010026,1,정동로162번길78,FLE00022707,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
453,31325837,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,경상남도 창원시,4812310600106010026,1,정동로162번길78,FLE00022691,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
454,31328382,01,D168525,Off,B,경상남도 진주시 사들로 35,11,아파트,경상남도 진주시,4817013700103000000,1,사들로35,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147312235402,35.1713045343553
455,31329744,01,D168525,Off,B,경상남도 김해시 장유로334번길 73,11,아파트,매입다가구(경남김해시),4825012800112660000,1,장유로334번길73,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.809290578461,35.191534519583
456,31329769,01,D168525,Off,B,경상남도 김해시 김해대로1902번길 30,11,아파트,경상남도 김해시,4825010600110740000,1,김해대로1902번길30,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.865674187358,35.2546841375666
457,31336617,01,D168525,Off,B,경상남도 양산시 물금읍 새실로 115,11,아파트,경상남도 양산시,4833025323112770002,1,새실로115,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.001384943613,35.3121153219846
458,4207,04,5330000,Off,C,경상남도 통영시 미수로 48,11,아파트,미수아파트,4822011500106220004,36,미수로48,FLE00005180,01,영구임대,통영시,http://www.tongyeong.go.kr,Y,128.395964156206,34.8218836599472
459,30699714,01,D168525,Off,C,경상남도 김해시 율하2로 178,11,아파트,율현마을 주공 12단지 아파트,4825013100114040000,757,율하2로178,FLE00005160,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.819684107574,35.1697649986972
460,30699530,01,D168525,Off,C,경상남도 함안군 가야읍 성내북길 57,11,아파트,도항가야 주공2단지아파트,4873025024103070000,431,성내북길57,FLE00005186,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.399201249182,35.2767957905567
461,30700224,01,D168525,Off,C,경상남도 남해군 남해읍 스포츠로 20,11,아파트,남해평리 휴먼시아,4884025029117000000,353,스포츠로20,FLE00005163,02,국민임대,LH경남,http://www.lh.or.kr,Y,127.897195709931,34.8332159759357
462,30699592,01,D168525,Off,C,경상남도 양산시 양주로 58,11,아파트,양산물금 휴먼시아 7단지아파트,4833010200106050001,1260,양주로58,FLE00005141,02,국민임대,LH경남,http://www.lh.or.kr,Y,129.029565980561,35.3314346921667
463,30699638,01,D168525,Off,D,경상남도 창원시 진해구 마천로 50,11,아파트,진해신항만 경남아너스빌,4812915800102460000,179,마천로50,XXX,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.783637474047,35.128595926157
464,30705728,01,D168525,Off,D,경상남도 창원시 성산구 창원대로780번길 34,11,아파트,창원월드메르디앙이스턴애비뉴아파트,4812310400108530016,3,창원대로780번길34,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.676594444157,35.2132511382997
465,30705711,01,D168525,Off,D,경상남도 김해시 덕정로 187,11,아파트,율곡마을 세영 리첼아파트,4825013000110510000,4,덕정로187,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.803689242738,35.1763797409658
466,30705712,01,D168525,Off,D,경상남도 창원시 성산구 삼동로128번길 24,11,아파트,창원월드메르디앙웨스턴애비뉴아파트,4812311100104520014,1,삼동로128번길24,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.658676788866,35.2235021614444
467,30705714,01,D168525,Off,D,경상남도 창원시 성산구 삼동로128번길 24,11,아파트,창원월드메르디앙웨스턴애비뉴아파트,4812311100104520014,1,삼동로128번길24,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.658676788866,35.2235021614444
468,30705722,01,D168525,Off,D,경상남도 창원시 성산구 창원대로780번길 34,11,아파트,창원월드메르디앙이스턴애비뉴아파트,4812310400108530016,2,창원대로780번길34,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.676594444157,35.2132511382997
469,31111001,01,D168525,Off,D,경상남도 창원시 진해구 웅동로 150,11,아파트,진해청안 해오름아파트,4812916100112960001,1,웅동로150,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.790857157163,35.120509558226
470,31111006,01,D168525,Off,D,경상남도 창원시 성산구 창원대로780번길 34,11,아파트,창원월드메르디앙이스턴애비뉴아파트,4812310400108530016,1,창원대로780번길34,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.676594444157,35.2132511382997
471,31128835,01,D168525,Off,D,경상남도 양산시 대평들5길 16,11,아파트,양산웅산 신원아침도시 아파트,4833011600100550001,20,대평들5길16,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.16447064373,35.4161305803613
472,31128856,01,D168525,Off,D,경상남도 김해시 김해대로 1784-27,11,아파트,김해북부 두산위브 아파트,4825010700104010000,2,김해대로1784-27,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.861265810608,35.2661086159375
473,31128857,01,D168525,Off,D,경상남도 김해시 김해대로 1784-27,11,아파트,김해북부 두산위브 아파트,4825010700104010000,34,김해대로1784-27,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.861265810608,35.2661086159375
474,31128697,01,D168525,Off,D,경상남도 창원시 진해구 해원로 45,11,아파트,진해 석동우림필유 아파트,4812914000106750000,4,해원로45,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.696590558844,35.1548983294978
475,31128736,01,D168525,Off,D,경상남도 양산시 회현1길 50,11,아파트,일동미라주,4833011000106050000,10,회현1길50,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.022848018918,35.3455397742318
476,31128737,01,D168525,Off,D,경상남도 양산시 회현1길 50,11,아파트,일동미라주,4833011000106050000,18,회현1길50,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,129.022848018918,35.3455397742318
477,31148737,01,D168525,Off,C,경상남도 진주시 대밭골로 91,11,아파트,혁신도시 LH아파트 3단지,4817013700102190000,210,대밭골로91,XXX,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.151793283566,35.1806077357303
478,31190452,01,D168525,Off,C,경상남도 창원시 진해구 냉천로 189,11,아파트,센트럴빌리지(리츠9호),4812914200101080000,867,냉천로189,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.71692131348,35.1564182742714
479,31224136,01,D168525,Off,C,경상남도 김해시 율하5로 14,11,아파트,김해율하2 A3블록,4825013200108990000,1200,율하5로14,XXX,09,행복주택,LH경남,http://www.lh.or.kr,Y,128.82432259288,35.1640676895689
480,31267305,01,D168525,Off,B,경상남도 창원시 의창구 북면 감계로 297,11,아파트,매입다가구(경남창원시),4812131028102290001,1,감계로297,FLE00020535,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.593404522125,35.3025642813761
481,31267309,01,D168525,Off,B,경상남도 진주시 사들로 35,11,아파트,경상남도 진주시,4817013700103000000,1,사들로35,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147312235402,35.1713045343553
482,31266750,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,매입다가구(경남양산시),4833011800106970000,1,진등길26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
483,31267321,01,D168525,Off,B,경상남도 창원시 의창구 북면 동전로224번길 3,11,아파트,매입다가구(경남창원시),4812131029101280000,1,동전로224번길3,FLE00020540,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.600207498629,35.3153925400225
484,31267338,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020525,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
485,31266782,01,D168525,Off,B,경상남도 진주시 금산면 중천로 82,11,아파트,경상남도 진주시,4817041027109650001,1,중천로82,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.145265078221,35.2170800858562
486,31269086,01,D168525,Off,B,경상남도 진주시 금산면 금산로 22,11,아파트,경상남도 진주시,4817041026103300000,1,금산로22,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.138878547374,35.2133864037454
487,31269087,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1117번길 5,11,아파트,경상남도 진주시,4817025022124210000,1,월아산로1117번길5,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.161014182192,35.1707551795932
488,31269089,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,경상남도 양산시,4833011800106970000,1,진등길26,FLE00021378,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
489,31266789,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,경상남도 양산시,4833011800106970000,1,진등길26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
490,31266798,01,D168525,Off,B,경상남도 진주시 금산면 중장로154번길 49,11,아파트,매입다가구(경남진주시),4817041027107050000,1,중장로154번길49,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147565873196,35.2196639659513
491,31266802,01,D168525,Off,B,경상남도 양산시 삼호로 74,11,아파트,매입다가구(경남양산시),4833011400108610000,1,삼호로74,FLE00021374,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.1717278721,35.4075882779495
492,31269093,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,경상남도 양산시,4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
493,31269096,01,D168525,Off,B,경상남도 진주시 내동로348번길 10,11,아파트,매입다가구(경남진주시),4817013100105730001,1,내동로348번길10,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102178095591,35.1495754305313
494,31269104,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,매입다가구(경남양산시),4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
495,31268648,01,D168525,Off,B,경상남도 양산시 진등길 26,11,아파트,경상남도 양산시,4833011800106970000,1,진등길26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.156798634986,35.3945154124458
496,31267478,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,경상남도 양산시,4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
497,31267492,01,D168525,Off,B,경상남도 양산시 물금읍 가촌서로 93,11,아파트,매입다가구(경남양산시),4833025323107200000,1,가촌서로93,FLE00021415,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.994809107987,35.3248493205239
498,31267494,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,매입다가구(경남양산시),4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
499,31267502,01,D168525,Off,B,경상남도 진주시 내동로348번길 10,11,아파트,매입다가구(경남진주시),4817013100105730001,1,내동로348번길10,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102178095591,35.1495754305313
500,31269478,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020536,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
501,31269503,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020502,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
502,31269560,01,D168525,Off,B,경상남도 창원시 마산합포구 진동면 진북산업로 55,11,아파트,매입다가구(경남창원시),4812532024104240000,1,진북산업로55,FLE00020538,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.487800741611,35.1208510615643
503,31267228,01,D168525,Off,B,경상남도 창원시 의창구 북면 감계로 233,11,아파트,경상남도 창원시,4812131028102250001,1,감계로233,FLE00020534,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.586030198593,35.3022524145096
504,31267230,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,매입다가구(경남창원시),4812310600106010026,1,정동로162번길78,FLE00020513,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
505,31267263,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,매입다가구(경남창원시),4812310600106010026,1,정동로162번길78,FLE00020491,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
506,31263225,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1048번길 15,11,아파트,경상남도 진주시,4817025023112240000,1,월아산로1048번길15,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.166306747832,35.1649083946684
507,31263303,01,D168525,Off,B,경상남도 김해시 진영읍 김해대로332번길 79,11,아파트,매입다가구(경남김해시),4825025026118830000,1,김해대로332번길79,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.721229054018,35.3054364270935
508,31261273,01,D168525,Off,B,경상남도 진주시 금산면 덕의길 11,11,아파트,경상남도 진주시,4817041027109640001,1,덕의길11,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.146940830505,35.2183420359148
509,31271216,01,D168525,Off,B,경상남도 창원시 마산합포구 묘촌1길 28,11,아파트,매입다가구(경남창원시),4812515900106200000,1,묘촌1길28,FLE00022114,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.559204382584,35.1400352778101
510,31261285,01,D168525,Off,B,경상남도 김해시 가야로463번길 15,11,아파트,매입다가구(경남김해시),4825010100111000001,1,가야로463번길15,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.886842025998,35.2408612628887
511,31261286,01,D168525,Off,B,경상남도 김해시 진영읍 김해대로361번길 31,11,아파트,매입다가구(경남김해시),4825025026116100000,1,김해대로361번길31,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.72960755745,35.3099577513707
512,31261288,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1048번길 15,11,아파트,매입다가구(경남진주시),4817025023112240000,1,월아산로1048번길15,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.166216727914,35.1646836789465
513,31262935,01,D168525,Off,C,경상남도 창원시 마산합포구 노산북8길 58,11,아파트,창원노산 101블록,4812511900100640028,20,노산북8길58,XXX,09,행복주택,LH경남,http://www.lh.or.kr,Y,null,null
514,31261191,01,D168525,Off,B,경상남도 진주시 정촌면 삼일로106번길 8,11,아파트,매입다가구(경남진주시),4817032025112860000,1,삼일로106번길8,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.099919010785,35.1288333027708
515,31261208,01,D168525,Off,B,경상남도 진주시 공단로 30,11,아파트,매입다가구(경남진주시),4817012100110680001,1,공단로30,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.102668157646,35.1747576892383
516,31261212,01,D168525,Off,B,경상남도 진주시 금산면 덕의길 15,11,아파트,경상남도 진주시,4817041027109620001,1,덕의길15,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.1467690288,35.2184545417074
517,31261244,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1117번길 5,11,아파트,매입다가구(경남진주시),4817025022124210000,1,월아산로1117번길5,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.161209848877,35.1706425516549
518,31261246,01,D168525,Off,B,경상남도 진주시 문산읍 월아산로1117번길 5,11,아파트,매입다가구(경남진주시),4817025022124210000,1,월아산로1117번길5,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.161209848877,35.1706425516549
519,31261250,01,D168525,Off,B,경상남도 김해시 분성로 94-21,11,아파트,매입다가구(경남김해시),4825010900105180001,1,분성로94-21,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.857141659074,35.2300747048778
520,31297362,01,D168525,Off,C,경상남도 창원시 마산합포구 가포본동5길 37,11,아파트,창원가포1단지,4812510100100580002,110,가포본동5길37,FLE00022538,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.583864133387,35.1578204381989
521,31293426,02,B551277,Off,C,경상남도 진주시 정촌면 삼일로 12,11,아파트,정촌올리움,4817032025112950000,794,삼일로12,XXX,02,국민임대,경남개발공사,http://www.gndc.co.kr,Y,128.098254550676,35.1225418464181
522,31330112,01,D168525,Off,B,경상남도 진주시 사들로 35,11,아파트,경상남도 진주시,4817013700103000000,1,사들로35,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.147312235402,35.1713045343553
523,31330120,01,D168525,Off,B,경상남도 진주시 사들로 13,11,아파트,매입다가구(경남진주시),4817013700103020000,1,사들로13,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.14535009347,35.1704301767225
524,31330399,01,D168525,Off,B,경상남도 김해시 장유로334번길 73,11,아파트,매입다가구(경남김해시),4825012800112660000,1,장유로334번길73,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.809290578461,35.191534519583
525,31325839,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,경상남도 창원시,4812310600106010026,1,정동로162번길78,FLE00022710,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
526,31325841,01,D168525,Off,B,경상남도 창원시 성산구 안민로 49-6,11,아파트,경상남도 창원시,4812311000101960000,1,안민로49-6,FLE00022695,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.686186109885,35.1904269194409
527,31329759,01,D168525,Off,B,경상남도 김해시 김해대로 1868,11,아파트,매입다가구(경남김해시),4825010700115210000,1,김해대로1868,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.863454540814,35.2594157309336
528,31329760,01,D168525,Off,B,경상남도 김해시 장유로334번길 73,11,아파트,경상남도 김해시,4825012800112660000,1,장유로334번길73,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.809290578461,35.191534519583
529,31337855,01,D168525,Off,B,경상남도 양산시 물금읍 새실로 53,11,아파트,경상남도 양산시,4833025323112720010,1,새실로53,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.995964381346,35.3127071778801
530,31336618,01,D168525,Off,B,경상남도 양산시 물금읍 신주로 35,11,아파트,경상남도 양산시,4833025324126730008,1,신주로35,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.016383971892,35.333791249319
531,31336625,01,D168525,Off,B,경상남도 양산시 물금읍 범어로 57,11,아파트,경상남도 양산시,4833025324127120014,1,범어로57,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.014307005603,35.3293148880767
532,31339413,01,D168525,Off,B,경상남도 양산시 물금읍 새실로 53,11,아파트,경상남도 양산시,4833025323112720010,1,새실로53,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.995964381346,35.3127071778801
533,73966,04,5670000,Off,C,경상남도 창원시 의창구 북면 감계로 222,11,아파트,천수림아파트,4812131028102520001,392,감계로222,XXX,02,국민임대,창원시,http://www.changwon.go.kr,Y,128.58769149456,35.3010042230937
534,4208,04,5330000,Off,C,경상남도 통영시 여황로 165-14,11,아파트,도천아파트,4822010100103220000,264,여황로165-14,XXX,01,영구임대,통영시,http://www.tongyeong.go.kr,Y,128.413064193233,34.8401951432679
535,30699539,01,D168525,Off,C,경상남도 창원시 진해구 진해대로975번길 23,11,아파트,진해자은 주공3단지아파트,4812914200107600001,812,진해대로975번길23,FLE00005166,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.709805630599,35.1426870886644
536,30699727,01,D168525,Off,D,경상남도 합천군 합천읍 중앙로 13-4,11,아파트,황강타운빌라,4889025021108520005,9,중앙로13-4,XXX,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.157556319383,35.5619223394801
537,30699583,01,D168525,Off,C,경상남도 의령군 의령읍 의병로9길 25-6,11,아파트,의령서동 주공아파트,4872025021102380000,283,의병로9길25-6,FLE00005149,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.254762919972,35.3212579452309
538,30700214,01,D168525,Off,C,경상남도 밀양시 중앙로 47,11,아파트,밀양가곡1,4827010800104550000,447,중앙로47,FLE00006430,01,영구임대,LH경남,http://www.lh.or.kr,Y,128.771822744809,35.4726759438221
539,30700325,01,D168525,Off,C,경상남도 양산시 동면 금산2길 12,11,아파트,양산금산휴먼시아,4833031027108550000,1300,금산2길12,FLE00005139,02,국민임대,LH경남,http://www.lh.or.kr,Y,129.026039380763,35.3031790704249
540,30705723,01,D168525,Off,D,경상남도 창원시 성산구 창원대로780번길 34,11,아파트,창원월드메르디앙이스턴애비뉴아파트,4812310400108530016,4,창원대로780번길34,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.676594444157,35.2132511382997
541,30700366,01,D168525,Off,C,경상남도 양산시 물금읍 가촌로 155,11,아파트,양산가촌 휴먼시아아파트,4833025323108000000,700,가촌로155,FLE00005138,02,국민임대,LH경남,http://www.lh.or.kr,Y,128.996702002869,35.3232435054357
542,30848021,01,D168525,Off,C,경상남도 거제시 하청면 거제북로 554,11,아파트,거제하청 10년 공공임대,4831038024105020000,376,거제북로554,XXX,05,10년임대,LH경남,http://www.lh.or.kr,Y,128.65773294742,34.9582562074212
