0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
창원월드메르디앙이스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 창원대로780번길 34,2009-01-16,2,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.55㎡,23.10㎡,0원,0원,0원
진해청안 해오름아파트,10년임대,경상남도 창원시 진해구 웅동로 150,2004-03-04,18,아파트,,,,LH경남,84.91㎡,28.07㎡,0원,0원,0원
진주평거 주공2단지,영구임대,경상남도 진주시 진양호로125번길 6,1991-11-19,480,아파트,복도식,개별가스난방,미설치,LH경남,30.48㎡,14.18㎡,"3,631,000원","80,800원","9,000,000원"
진주평거 주공2단지,영구임대,경상남도 진주시 진양호로125번길 6,1991-11-19,480,아파트,복도식,개별가스난방,미설치,LH경남,26.34㎡,13.75㎡,"3,138,000원","69,820원","7,000,000원"
거제일운주공,국민임대,경상남도 거제시 일운면 거제대로 2591,2009-06-22,470,아파트,복도식,개별가스난방,전체동 설치,LH경남,51.93㎡,24.45㎡,"20,386,000원","179,890원","21,000,000원"
거제일운주공,국민임대,경상남도 거제시 일운면 거제대로 2591,2009-06-22,470,아파트,복도식,개별가스난방,전체동 설치,LH경남,29.91㎡,14.47㎡,"8,394,000원","71,950원","2,000,000원"
거제일운주공,국민임대,경상남도 거제시 일운면 거제대로 2591,2009-06-22,470,아파트,복도식,개별가스난방,전체동 설치,LH경남,36.63㎡,17.90㎡,"9,592,000원","95,920원","7,000,000원"
거제일운주공,국민임대,경상남도 거제시 일운면 거제대로 2591,2009-06-22,470,아파트,복도식,개별가스난방,전체동 설치,LH경남,46.76㎡,22.02㎡,"16,789,000원","143,910원","16,000,000원"
거제일운주공,국민임대,경상남도 거제시 일운면 거제대로 2591,2009-06-22,470,아파트,복도식,개별가스난방,전체동 설치,LH경남,46.9㎡,22.08㎡,"16,789,000원","143,910원","16,000,000원"
진해청안 해오름아파트,10년임대,경상남도 창원시 진해구 웅동로 150,2004-03-04,27,아파트,계단식,개별가스난방,전체동 설치,LH경남,84.91㎡,28.07㎡,0원,0원,0원
진주평거 휴먼시아5단지아파트,국민임대,경상남도 진주시 새평거로 70,2012-08-04,826,아파트,혼합식,개별가스난방,전체동 설치,LH경남,59.95㎡,26.93㎡,"32,196,000원","363,350원","43,000,000원"
진주평거 휴먼시아5단지아파트,국민임대,경상남도 진주시 새평거로 70,2012-08-04,826,아파트,혼합식,개별가스난방,전체동 설치,LH경남,51.59㎡,23.64㎡,"27,597,000원","315,070원","37,000,000원"
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,59.95㎡,20.68㎡,"31,210,000원","187,260원","22,000,000원"
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,51.78㎡,18.06㎡,"24,969,000원","149,810원","17,000,000원"
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,59.85㎡,20.60㎡,"31,210,000원","187,260원","22,000,000원"
율곡마을 주공2단지 아파트,국민임대,경상남도 김해시 율하1로 7,2008-10-03,944,아파트,혼합식,,전체동 설치,LH경남,59.85㎡,20.79㎡,"31,210,000원","187,260원","22,000,000원"
