0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
우성한빛타운2차아파트,국민임대,경상북도 경주시 안강읍 화전길 71-4,2001-09-07,9,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,56.81㎡,29.97㎡,"17,864,000원","98,610원","7,000,000원"
우성한빛타운2차아파트,국민임대,경상북도 경주시 안강읍 화전길 71-4,2001-09-07,9,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,56.81㎡,18.01㎡,"17,864,000원","98,610원","7,000,000원"
옥동2주공아파트,영구임대,경상북도 안동시 은행나무로 106-3,1993-08-27,"1,164",아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,31.32㎡,14.02㎡,"3,731,000원","83,020원","9,000,000원"
옥동2주공아파트,영구임대,경상북도 안동시 은행나무로 106-3,1993-08-27,"1,164",아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,26.37㎡,12.17㎡,"3,141,000원","69,900원","7,000,000원"
옥동2주공아파트,영구임대,경상북도 안동시 은행나무로 106-3,1993-08-27,"1,164",아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,26.37㎡,13.56㎡,"3,141,000원","69,900원","7,000,000원"
옥동2주공아파트,영구임대,경상북도 안동시 은행나무로 106-3,1993-08-27,"1,164",아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,31.32㎡,12.64㎡,"3,731,000원","83,020원","9,000,000원"
경주용강주공아파트,영구임대,경상북도 경주시 승삼1길 34,1993-03-15,978,아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,31.32㎡,14.02㎡,"3,731,000원","83,020원",0원
경주용강주공아파트,영구임대,경상북도 경주시 승삼1길 34,1993-03-15,978,아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,26.37㎡,12.73㎡,"3,141,000원","69,900원",0원
경산백천주공,50년임대,경상북도 경산시 경청로222길 7,1995-08-31,239,아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,49.36㎡,14.98㎡,"11,966,000원","210,290원","25,000,000원"
경산백천주공,50년임대,경상북도 경산시 경청로222길 7,1995-08-31,239,아파트,복도식,중앙가스난방,전체동 설치,LH대구경북,37.67㎡,13.66㎡,"9,545,000원","184,290원","22,000,000원"
경주전원홈그린,국민임대,경상북도 경주시 건천읍 단석로 1830-6,2000-10-03,40,아파트,계단식,개별가스난방,미설치,LH대구경북,39.96㎡,6.49㎡,"9,537,000원","52,000원",0원
포항장량휴먼시아5단지,국민임대,경상북도 포항시 북구 장량중앙로 117,2012-11-02,"1,006",아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.88㎡,28.97㎡,"26,313,000원","286,370원","34,000,000원"
포항장량휴먼시아5단지,국민임대,경상북도 포항시 북구 장량중앙로 117,2012-11-02,"1,006",아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.72㎡,19.22㎡,"14,516,000원","121,150원","12,000,000원"
포항장량휴먼시아5단지,국민임대,경상북도 포항시 북구 장량중앙로 117,2012-11-02,"1,006",아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.83㎡,19.27㎡,"14,516,000원","121,150원","12,000,000원"
포항장량휴먼시아5단지,국민임대,경상북도 포항시 북구 장량중앙로 117,2012-11-02,"1,006",아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.9㎡,22.69㎡,"20,221,000원","176,230원","21,000,000원"
포항장량휴먼시아5단지,국민임대,경상북도 포항시 북구 장량중앙로 117,2012-11-02,"1,006",아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.93㎡,25.13㎡,"22,766,000원","253,330원","30,000,000원"
구평휴먼시아아파트,국민임대,경상북도 구미시 인동54길 25,2014-04-28,377,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,46.9㎡,22.98㎡,"26,756,000원","185,810원","22,000,000원"
구평휴먼시아아파트,국민임대,경상북도 구미시 인동54길 25,2014-04-28,377,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,36.55㎡,17.91㎡,"16,600,000원","117,670원","11,000,000원"
구평휴먼시아아파트,국민임대,경상북도 구미시 인동54길 25,2014-04-28,377,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,39.62㎡,19.41㎡,"19,572,000원","136,250원","15,000,000원"
포항장량휴먼시아1단지,국민임대,경상북도 포항시 북구 장량중앙로 17,2010-10-21,900,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.88㎡,26.16㎡,"30,357,000원","214,270원","25,000,000원"
포항장량휴먼시아1단지,국민임대,경상북도 포항시 북구 장량중앙로 17,2010-10-21,900,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.72㎡,17.35㎡,"15,667,000원","103,680원","8,000,000원"
포항장량휴먼시아1단지,국민임대,경상북도 포항시 북구 장량중앙로 17,2010-10-21,900,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.93㎡,22.68㎡,"27,304,000원","184,330원","22,000,000원"
